order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00649,649,367,CUST_0367,3/7/2023,2023-11-21T08:34:00.000Z,PROD_130,173,3,4,224.34,207.37,915.21,58.36,10.61,40.80,19.60,,processing,credit_card,6575 Main St,Special delivery instructions,
ORD_00650,650,430,CUST_0430,2023-01-17,2023-03-21T09:09:00.000Z,PROD_144,15,1,1,29.00,385.04,328.50,669.31,20.54,19.86,0.00,delivered,pending,paypal,63 Pine Rd,,TRK764764
ORD_00651,651,60,CUST_0060,2023-05-24,2023-04-23T15:46:00.000Z,PROD_125,197,7,3,331.99,42.29,429.61,229.33,12.60,33.75,16.07,pending,processing,credit_card,951 Main St,,
ORD_00652,652,374,CUST_0374,2/17/2023,2023-01-12T09:19:00.000Z,PROD_128,186,9,4,348.76,268.65,749.69,439.71,0.00,33.50,47.59,processing,pending,paypal,8072 Oak Ave,,TRK399625
ORD_00653,653,302,CUST_0302,12/21/2023,2023-01-21T09:00:00.000Z,PROD_010,1,8,5,60.38,147.33,573.19,655.23,0.00,38.00,0.00,delivered,processing,debit_card,8576 Pine Rd,,TRK173663
ORD_00654,654,206,CUST_0206,2023-07-19,2023-10-23T11:31:00.000Z,PROD_144,8,3,2,243.59,74.73,814.55,280.49,22.96,17.49,0.00,SHIPPED,,cash,4173 Pine Rd,Special delivery instructions,
ORD_00655,655,36,CUST_0036,10/16/2023,,PROD_173,38,9,5,436.35,143.20,760.20,511.31,23.48,45.93,0.00,CANCELLED,delivered,debit_card,4691 Pine Rd,,
ORD_00656,656,386,CUST_0386,2/5/2023,2023-12-25T09:22:00.000Z,PROD_011,42,5,5,10.57,51.82,792.03,793.76,6.48,17.53,0.00,SHIPPED,,bank_transfer,9578 Main St,,TRK857157
ORD_00657,657,24,CUST_0024,9/6/2023,2023-10-26T12:37:00.000Z,PROD_171,34,5,4,393.65,163.99,828.48,114.37,24.67,10.17,22.83,delivered,processing,debit_card,8954 Pine Rd,,TRK603934
ORD_00658,658,352,CUST_0352,2023-04-15,2023-10-15T00:12:00.000Z,PROD_163,22,10,1,18.73,316.83,802.23,159.83,7.52,20.57,0.00,SHIPPED,pending,credit_card,3838 Pine Rd,,
ORD_00659,659,367,CUST_0367,5/12/2023,,PROD_126,181,3,5,155.02,219.61,613.09,488.90,8.63,21.14,37.51,processing,SHIPPED,credit_card,2827 Oak Ave,,
ORD_00660,660,472,CUST_0472,6/16/2023,2023-07-03T15:50:00.000Z,PROD_006,176,5,3,490.49,30.07,957.35,635.91,0.00,10.50,0.00,,processing,cash,7075 Pine Rd,,
ORD_00661,661,355,CUST_0355,2023-11-19,2023-11-23T22:52:00.000Z,PROD_087,179,3,4,102.61,187.56,553.69,836.56,0.00,45.54,0.00,delivered,,cash,9398 Pine Rd,,TRK967288
ORD_00662,662,59,CUST_0059,4/18/2023,2023-08-11T18:07:00.000Z,PROD_169,200,2,2,30.09,162.59,837.71,559.34,24.17,27.85,0.00,delivered,CANCELLED,credit_card,817 Oak Ave,,TRK543878
ORD_00663,663,359,CUST_0359,2023-11-23,2023-04-07T11:31:00.000Z,PROD_138,163,1,3,478.52,122.05,783.07,542.83,13.05,18.46,40.29,processing,SHIPPED,cash,8275 Oak Ave,Special delivery instructions,
ORD_00664,664,365,CUST_0365,2023-09-18,2023-03-08T22:10:00.000Z,PROD_102,54,9,2,205.07,72.28,361.90,412.58,12.68,29.81,0.00,returned,delivered,bank_transfer,5940 Pine Rd,,
ORD_00665,665,57,CUST_0057,7/8/2023,2023-01-19T21:07:00.000Z,PROD_087,142,1,1,94.74,271.45,794.92,648.50,5.82,30.46,0.00,SHIPPED,SHIPPED,paypal,1779 Oak Ave,Special delivery instructions,
ORD_00666,666,149,CUST_0149,8/20/2023,2023-06-06T01:09:00.000Z,PROD_144,164,7,3,509.70,296.29,449.41,155.60,0.00,31.06,0.00,processing,pending,paypal,4911 Main St,,TRK652537
ORD_00667,667,436,CUST_0436,2023-03-26,,PROD_022,15,10,5,125.81,358.29,1036.17,501.96,18.66,32.71,0.00,processing,delivered,cash,6555 Oak Ave,,TRK255399
ORD_00668,668,217,CUST_0217,2023-01-11,2023-12-11T20:07:00.000Z,PROD_190,183,9,5,497.65,318.06,588.52,246.38,21.37,12.86,0.00,CANCELLED,processing,cash,4972 Pine Rd,,
ORD_00669,669,93,CUST_0093,2023-07-05,2023-12-07T07:04:00.000Z,PROD_143,98,7,2,18.98,348.95,67.20,435.89,17.79,46.57,0.00,processing,pending,paypal,1264 Main St,,TRK684999
ORD_00670,670,442,CUST_0442,10/10/2023,2023-02-22T06:22:00.000Z,PROD_097,59,9,4,250.18,206.77,81.22,344.51,15.91,13.63,0.00,CANCELLED,SHIPPED,bank_transfer,6332 Pine Rd,Special delivery instructions,
ORD_00671,671,83,CUST_0083,,2023-07-23T17:12:00.000Z,PROD_119,109,2,5,485.27,237.18,468.62,404.73,10.10,45.50,37.02,SHIPPED,delivered,bank_transfer,9994 Pine Rd,,
ORD_00672,672,485,CUST_0485,3/10/2023,,PROD_120,124,7,1,282.69,383.26,695.19,353.98,0.00,39.97,0.00,delivered,CANCELLED,credit_card,5997 Oak Ave,,TRK849711
ORD_00673,673,50,CUST_0050,2023-09-19,2023-03-09T11:18:00.000Z,PROD_150,176,8,1,264.74,199.24,817.20,141.62,0.00,50.88,0.00,,processing,bank_transfer,6128 Main St,,TRK103002
ORD_00674,674,235,CUST_0235,2023-05-23,2023-12-25T15:37:00.000Z,PROD_114,27,4,5,353.41,258.34,284.70,63.35,0.00,3.21,0.00,processing,,bank_transfer,709 Pine Rd,,TRK820565
ORD_00675,675,424,CUST_0424,2/17/2023,2023-06-26T04:52:00.000Z,PROD_079,5,10,2,118.35,399.65,649.68,379.44,0.00,16.48,0.00,pending,,cash,4880 Main St,,TRK448691
ORD_00676,676,364,CUST_0364,5/7/2023,2023-07-12T00:46:00.000Z,PROD_119,195,10,4,287.81,148.35,738.51,752.22,18.65,35.71,0.00,pending,SHIPPED,bank_transfer,5147 Main St,,TRK216461
ORD_00677,677,207,CUST_0207,2/8/2023,2023-04-06T03:55:00.000Z,PROD_159,123,1,5,424.72,289.82,1005.57,149.51,5.29,19.27,0.00,SHIPPED,delivered,bank_transfer,7766 Pine Rd,Special delivery instructions,
ORD_00678,678,321,CUST_0321,2023-08-16,2023-06-26T10:37:00.000Z,PROD_150,79,8,1,90.99,255.11,65.50,397.81,0.00,13.44,0.00,returned,CANCELLED,debit_card,1667 Oak Ave,,
ORD_00679,679,292,CUST_0292,10/13/2023,2023-07-07T17:30:00.000Z,PROD_129,179,3,4,208.72,86.79,1022.23,395.87,0.00,35.04,0.00,pending,,paypal,5794 Pine Rd,,
ORD_00680,680,467,CUST_0467,,2023-02-27T21:22:00.000Z,PROD_146,61,2,4,179.59,223.86,279.95,590.76,11.31,42.43,0.00,processing,pending,cash,7761 Main St,,TRK552581
ORD_00681,681,442,CUST_0442,2023-02-15,2023-10-21T11:44:00.000Z,PROD_044,125,10,3,239.45,108.28,243.84,661.66,12.43,36.65,0.00,delivered,SHIPPED,credit_card,2974 Pine Rd,,
ORD_00682,682,349,CUST_0349,12/25/2023,2023-01-27T10:28:00.000Z,PROD_120,83,10,3,204.34,407.19,747.37,771.58,16.56,30.70,0.00,returned,CANCELLED,credit_card,6015 Pine Rd,,TRK927769
ORD_00683,683,176,CUST_0176,2023-10-21,2023-04-25T14:33:00.000Z,PROD_140,42,8,5,247.74,319.11,194.91,740.25,12.37,46.48,28.17,returned,pending,debit_card,6812 Pine Rd,,TRK919293
ORD_00684,684,314,CUST_0314,2023-01-09,2023-07-05T21:02:00.000Z,PROD_167,199,3,2,297.30,249.10,253.16,743.49,0.00,17.79,44.61,CANCELLED,processing,credit_card,4936 Main St,,
ORD_00685,685,410,CUST_0410,2023-11-25,2023-11-26T16:45:00.000Z,PROD_022,86,6,4,119.57,101.75,675.99,804.36,22.78,35.83,0.00,returned,,bank_transfer,7201 Oak Ave,,TRK140848
ORD_00686,686,117,CUST_0117,12/1/2023,2023-08-11T17:55:00.000Z,PROD_051,197,2,3,157.01,47.42,773.39,566.38,15.95,42.34,0.00,,delivered,paypal,2727 Pine Rd,,TRK174747
ORD_00687,687,103,CUST_0103,2023-04-08,2023-02-10T23:51:00.000Z,PROD_103,3,8,4,104.14,401.69,701.09,372.50,17.37,30.90,0.00,delivered,CANCELLED,cash,83 Pine Rd,Special delivery instructions,TRK573023
ORD_00688,688,453,CUST_0453,6/5/2023,2023-02-19T18:42:00.000Z,PROD_168,60,5,1,95.40,83.47,484.25,627.67,9.24,18.86,0.00,delivered,CANCELLED,debit_card,4455 Main St,,TRK794508
ORD_00689,689,489,CUST_0489,,2023-08-24T21:44:00.000Z,PROD_123,76,10,3,333.17,123.54,377.84,40.17,18.80,20.31,0.00,delivered,processing,debit_card,2588 Main St,Special delivery instructions,
ORD_00690,690,447,CUST_0447,2023-05-03,2023-05-22T14:14:00.000Z,PROD_184,153,2,1,71.02,16.87,602.57,355.40,7.99,26.75,22.12,,pending,bank_transfer,5778 Pine Rd,Special delivery instructions,
ORD_00691,691,355,CUST_0355,2023-10-22,2023-03-02T22:40:00.000Z,PROD_043,191,6,3,470.62,26.28,341.52,513.04,9.44,16.80,0.00,processing,,debit_card,649 Oak Ave,,TRK818408
ORD_00692,692,15,CUST_0015,5/1/2023,2023-07-10T00:00:00.000Z,PROD_011,12,4,3,278.99,321.10,610.09,43.77,0.00,11.21,0.00,returned,,bank_transfer,9362 Pine Rd,,
ORD_00693,693,187,CUST_0187,2023-04-18,2023-11-03T02:18:00.000Z,PROD_166,95,7,1,14.00,282.17,196.54,169.05,20.47,30.56,0.00,SHIPPED,pending,bank_transfer,8865 Oak Ave,,TRK970171
ORD_00694,694,484,CUST_0484,2023-04-21,2023-09-13T15:31:00.000Z,PROD_024,164,2,3,344.25,65.27,849.76,423.76,14.35,25.46,11.35,CANCELLED,delivered,debit_card,6077 Pine Rd,Special delivery instructions,TRK641859
ORD_00695,695,353,CUST_0353,4/25/2023,2023-03-28T01:45:00.000Z,PROD_015,85,9,4,301.99,376.31,867.20,608.04,22.66,36.57,37.16,delivered,returned,debit_card,5649 Main St,,
ORD_00696,696,219,CUST_0219,2023-03-02,2023-09-14T03:09:00.000Z,PROD_051,174,2,4,239.49,261.97,867.57,799.31,0.00,20.71,0.00,CANCELLED,CANCELLED,paypal,3655 Oak Ave,,
ORD_00697,697,44,CUST_0044,2/2/2023,2023-09-09T15:55:00.000Z,PROD_196,198,2,2,416.35,73.68,234.21,80.94,0.00,10.38,0.00,processing,pending,credit_card,8159 Oak Ave,,TRK169090
ORD_00698,698,486,CUST_0486,6/19/2023,2023-07-04T23:30:00.000Z,PROD_028,103,4,1,294.53,252.12,893.65,657.23,18.30,51.55,0.00,,CANCELLED,cash,571 Pine Rd,,TRK892124
ORD_00699,699,155,CUST_0155,8/22/2023,2023-09-18T12:28:00.000Z,PROD_075,27,5,3,244.04,315.10,355.27,419.58,18.21,30.89,7.28,SHIPPED,delivered,credit_card,5964 Oak Ave,Special delivery instructions,TRK545121
ORD_00700,700,353,CUST_0353,10/4/2023,2023-12-18T15:12:00.000Z,PROD_041,8,3,1,177.25,308.56,887.21,192.38,18.74,27.07,0.00,CANCELLED,CANCELLED,paypal,9453 Oak Ave,,
ORD_00701,701,240,CUST_0240,2023-10-20,2023-12-23T18:35:00.000Z,PROD_119,56,7,4,496.40,407.62,901.82,152.17,0.00,25.25,46.72,CANCELLED,,paypal,9511 Pine Rd,Special delivery instructions,
ORD_00702,702,170,CUST_0170,,2023-03-28T07:44:00.000Z,PROD_016,123,4,5,247.26,318.21,762.88,488.79,0.00,41.77,0.00,,SHIPPED,debit_card,2854 Oak Ave,,TRK289354
ORD_00703,703,124,CUST_0124,11/10/2023,2023-01-21T08:48:00.000Z,PROD_041,97,5,3,300.94,37.93,801.12,756.75,16.49,37.88,0.00,SHIPPED,pending,paypal,7683 Oak Ave,,TRK129862
ORD_00704,704,148,CUST_0148,11/19/2023,2023-06-24T15:54:00.000Z,PROD_087,100,4,2,202.02,111.59,318.65,770.17,20.51,37.71,9.77,CANCELLED,CANCELLED,bank_transfer,7535 Oak Ave,,
ORD_00705,705,54,CUST_0054,1/12/2023,2023-11-04T16:25:00.000Z,PROD_171,135,9,5,456.36,18.23,926.59,394.19,0.00,33.18,0.00,,CANCELLED,bank_transfer,2266 Pine Rd,Special delivery instructions,
ORD_00706,706,342,CUST_0342,,2023-02-27T02:23:00.000Z,PROD_110,195,2,3,499.88,176.30,991.33,426.02,0.00,13.00,0.00,delivered,processing,credit_card,736 Pine Rd,Special delivery instructions,TRK836205
ORD_00707,707,251,CUST_0251,1/18/2023,,PROD_133,29,10,1,410.22,49.24,945.12,722.32,13.43,35.97,0.00,pending,delivered,bank_transfer,561 Oak Ave,,
ORD_00708,708,298,CUST_0298,9/9/2023,2023-04-26T18:12:00.000Z,PROD_016,45,7,1,370.73,130.41,1039.72,736.44,24.24,41.65,0.00,CANCELLED,SHIPPED,paypal,4742 Main St,Special delivery instructions,
ORD_00709,709,370,CUST_0370,2/12/2023,2023-02-28T16:20:00.000Z,PROD_049,196,5,4,430.73,401.65,969.05,597.13,0.00,21.70,21.93,pending,delivered,paypal,3956 Pine Rd,Special delivery instructions,TRK221622
ORD_00710,710,118,CUST_0118,12/3/2023,2023-12-18T11:50:00.000Z,PROD_078,119,7,1,17.42,45.55,551.45,679.88,0.00,23.57,0.00,CANCELLED,delivered,credit_card,5009 Main St,,TRK211473
ORD_00711,711,313,CUST_0313,2023-07-25,,PROD_032,148,1,4,44.14,39.02,401.85,610.11,23.82,20.18,0.93,SHIPPED,pending,credit_card,6591 Oak Ave,Special delivery instructions,TRK496645
ORD_00712,712,117,CUST_0117,12/12/2023,2023-04-11T16:32:00.000Z,PROD_025,55,5,2,491.06,330.72,772.09,175.81,20.64,28.16,12.15,,returned,debit_card,8978 Oak Ave,,TRK581081
ORD_00713,713,450,CUST_0450,4/22/2023,2023-08-20T14:34:00.000Z,PROD_170,187,5,4,397.25,394.38,677.16,368.19,0.00,45.78,6.31,processing,delivered,debit_card,1239 Oak Ave,,TRK972913
ORD_00714,714,8,CUST_0008,,2023-07-14T03:00:00.000Z,PROD_116,11,9,2,410.43,268.47,509.98,808.09,17.27,26.28,1.69,processing,pending,paypal,9232 Oak Ave,,
ORD_00715,715,27,CUST_0027,11/23/2023,2023-09-14T08:59:00.000Z,PROD_147,44,9,2,366.70,349.06,708.76,227.24,16.15,4.62,0.00,delivered,CANCELLED,cash,2510 Pine Rd,Special delivery instructions,TRK933175
ORD_00716,716,447,CUST_0447,7/3/2023,2023-03-15T17:26:00.000Z,PROD_196,162,7,4,202.01,213.18,755.97,255.98,0.00,40.45,0.00,SHIPPED,SHIPPED,paypal,5388 Oak Ave,,TRK150665
ORD_00717,717,60,CUST_0060,2023-01-06,2023-01-08T12:32:00.000Z,PROD_038,97,5,5,450.27,321.83,430.32,360.27,7.24,40.83,0.00,returned,processing,credit_card,1748 Oak Ave,,TRK992059
ORD_00718,718,182,CUST_0182,2/24/2023,2023-08-09T22:06:00.000Z,PROD_038,153,9,3,301.73,48.83,641.93,743.66,0.00,2.47,25.68,CANCELLED,returned,bank_transfer,2988 Pine Rd,,
ORD_00719,719,342,CUST_0342,7/22/2023,,PROD_076,147,8,2,282.43,238.87,518.42,205.26,0.00,30.18,0.00,returned,processing,cash,5712 Pine Rd,,
ORD_00720,720,49,CUST_0049,12/16/2023,2023-03-22T05:33:00.000Z,PROD_113,153,2,1,81.23,79.85,285.33,375.81,12.48,15.90,48.92,returned,SHIPPED,cash,4687 Pine Rd,,TRK695351
ORD_00721,721,213,CUST_0213,8/2/2023,2023-07-21T09:47:00.000Z,PROD_190,88,6,2,99.55,261.07,315.15,154.95,0.00,25.36,0.00,returned,returned,cash,7228 Pine Rd,,
ORD_00722,722,128,CUST_0128,10/20/2023,2023-09-25T09:31:00.000Z,PROD_137,158,4,2,506.39,76.42,59.84,712.36,0.00,48.70,0.00,CANCELLED,pending,cash,634 Pine Rd,,TRK211304
ORD_00723,723,67,CUST_0067,,2023-07-07T04:36:00.000Z,PROD_178,20,3,5,451.34,320.65,515.35,776.59,9.96,47.85,0.00,SHIPPED,pending,debit_card,5423 Oak Ave,,
ORD_00724,724,203,CUST_0203,11/16/2023,2023-05-11T12:13:00.000Z,PROD_072,194,10,3,293.73,201.91,610.39,501.55,0.00,38.37,0.00,delivered,returned,bank_transfer,5236 Oak Ave,,TRK658532
ORD_00725,725,95,CUST_0095,2023-10-20,2023-04-11T06:04:00.000Z,PROD_029,45,7,1,69.74,256.23,325.92,334.29,8.82,47.78,15.15,returned,processing,credit_card,7799 Main St,,TRK605332
ORD_00726,726,115,CUST_0115,,,PROD_184,172,2,2,322.36,181.85,72.27,301.67,21.94,18.37,0.00,returned,SHIPPED,credit_card,1767 Pine Rd,,TRK559486
ORD_00727,727,433,CUST_0433,10/22/2023,2023-06-15T13:27:00.000Z,PROD_037,173,6,3,502.56,161.39,940.84,417.08,15.50,48.23,0.00,delivered,returned,cash,1381 Oak Ave,Special delivery instructions,
ORD_00728,728,492,CUST_0492,2023-10-06,2023-02-15T06:00:00.000Z,PROD_073,101,2,4,348.57,233.61,728.53,498.06,20.80,12.90,0.00,SHIPPED,returned,debit_card,1733 Oak Ave,,TRK931929
ORD_00729,729,408,CUST_0408,2023-11-01,,PROD_087,60,4,4,52.99,57.25,69.06,308.28,0.00,47.93,5.00,,pending,paypal,2599 Pine Rd,,TRK786282
ORD_00730,730,361,CUST_0361,2023-07-13,,PROD_044,55,6,5,437.92,301.31,1029.90,392.96,16.63,4.38,0.00,CANCELLED,pending,bank_transfer,1338 Pine Rd,,TRK629245
ORD_00731,731,53,CUST_0053,2023-11-26,2023-08-23T07:43:00.000Z,PROD_091,114,5,3,234.39,119.47,61.74,662.66,11.79,13.81,0.00,pending,processing,bank_transfer,5622 Pine Rd,,TRK651640
ORD_00732,732,112,CUST_0112,11/23/2023,2023-07-14T15:43:00.000Z,PROD_144,51,1,1,212.21,291.09,351.88,96.72,11.14,23.75,0.00,returned,CANCELLED,debit_card,292 Main St,,
ORD_00733,733,481,CUST_0481,2023-08-22,2023-10-07T22:39:00.000Z,PROD_115,40,5,1,303.61,327.34,974.60,508.88,10.56,19.02,17.57,pending,delivered,debit_card,2145 Oak Ave,,TRK257773
ORD_00734,734,218,CUST_0218,5/4/2023,,PROD_075,122,1,2,302.86,287.57,284.85,436.12,24.71,29.19,0.00,,delivered,cash,4709 Main St,,
ORD_00735,735,177,CUST_0177,2023-09-14,2023-06-06T04:40:00.000Z,PROD_110,74,3,3,214.32,263.87,971.10,357.94,21.87,43.32,20.89,CANCELLED,processing,paypal,9874 Oak Ave,,TRK248519
ORD_00736,736,487,CUST_0487,6/25/2023,2023-01-23T18:01:00.000Z,PROD_190,136,2,4,339.11,389.71,277.94,59.99,20.90,11.11,0.00,CANCELLED,returned,paypal,6921 Oak Ave,,
ORD_00737,737,79,CUST_0079,2023-11-26,,PROD_135,80,2,5,164.91,226.44,596.33,214.22,11.84,14.78,0.00,returned,SHIPPED,credit_card,6313 Pine Rd,,TRK926758
ORD_00738,738,152,CUST_0152,2023-04-18,2023-01-27T00:09:00.000Z,PROD_071,164,5,3,447.57,107.39,294.63,788.85,0.00,3.92,10.28,SHIPPED,pending,credit_card,5159 Main St,,TRK865792
ORD_00739,739,123,CUST_0123,6/7/2023,2023-12-23T06:37:00.000Z,PROD_189,122,6,3,424.44,100.42,544.99,195.73,23.71,3.79,0.00,pending,delivered,debit_card,6327 Pine Rd,,
ORD_00740,740,463,CUST_0463,2023-08-31,2023-11-03T07:39:00.000Z,PROD_124,69,6,2,87.52,365.21,869.60,430.80,0.00,32.45,11.23,,returned,paypal,4408 Oak Ave,,TRK408444
ORD_00741,741,145,CUST_0145,3/21/2023,2023-10-10T07:08:00.000Z,PROD_109,23,4,2,468.18,177.64,634.24,783.50,0.00,51.94,0.00,pending,,cash,5735 Oak Ave,,TRK922913
ORD_00742,742,334,CUST_0334,,2023-03-18T02:43:00.000Z,PROD_115,31,8,4,268.67,393.97,835.28,605.84,21.58,9.09,0.00,delivered,SHIPPED,paypal,2538 Main St,,TRK232636
ORD_00743,743,260,CUST_0260,12/5/2023,,PROD_013,124,3,1,72.64,223.44,753.98,304.74,15.96,46.96,0.00,,pending,credit_card,5401 Main St,,
ORD_00744,744,229,CUST_0229,2023-02-06,2023-05-26T07:30:00.000Z,PROD_144,115,5,1,64.95,101.83,810.26,143.97,24.31,47.10,0.00,SHIPPED,pending,debit_card,8818 Oak Ave,,TRK463019
ORD_00745,745,114,CUST_0114,,,PROD_171,137,2,4,451.33,15.81,354.43,670.65,14.77,10.70,0.00,SHIPPED,returned,debit_card,2460 Main St,,
ORD_00746,746,249,CUST_0249,2023-05-18,2023-09-23T22:21:00.000Z,PROD_098,200,9,4,167.21,327.24,720.78,731.32,0.00,22.83,0.00,delivered,,paypal,8053 Main St,,TRK624429
ORD_00747,747,469,CUST_0469,11/6/2023,2023-06-27T02:36:00.000Z,PROD_118,186,3,3,263.61,196.35,172.64,655.63,9.11,37.32,0.00,processing,delivered,debit_card,3020 Oak Ave,Special delivery instructions,TRK808634
ORD_00748,748,229,CUST_0229,9/18/2023,2023-01-22T21:58:00.000Z,PROD_093,20,1,5,316.48,30.17,308.67,263.22,0.00,32.12,0.00,,CANCELLED,cash,7059 Oak Ave,,
ORD_00749,749,267,CUST_0267,2023-11-17,2023-03-09T14:17:00.000Z,PROD_199,101,6,3,104.75,201.64,434.68,690.23,0.00,37.45,35.63,returned,SHIPPED,debit_card,5951 Pine Rd,Special delivery instructions,TRK967482
ORD_00750,750,382,CUST_0382,5/9/2023,2023-02-04T06:54:00.000Z,PROD_068,22,6,3,386.28,248.02,755.03,177.05,17.49,2.34,0.00,,SHIPPED,debit_card,3248 Main St,,
ORD_00751,751,261,CUST_0261,8/8/2023,2023-01-05T06:31:00.000Z,PROD_110,121,2,5,265.92,96.70,1042.81,407.36,0.00,17.93,0.00,delivered,pending,debit_card,6749 Main St,,TRK521431
ORD_00752,752,37,CUST_0037,4/28/2023,,PROD_041,101,9,2,313.90,374.05,844.28,773.84,5.00,34.73,0.00,delivered,CANCELLED,paypal,1425 Oak Ave,Special delivery instructions,TRK978050
ORD_00753,753,16,CUST_0016,1/22/2023,2023-12-04T12:36:00.000Z,PROD_143,149,9,4,339.75,113.05,558.95,284.05,22.38,25.35,0.00,delivered,CANCELLED,debit_card,4075 Oak Ave,,
ORD_00754,754,343,CUST_0343,9/28/2023,2023-01-11T11:57:00.000Z,PROD_074,161,3,3,365.96,67.75,1008.38,786.25,0.00,11.09,0.00,CANCELLED,SHIPPED,cash,4356 Pine Rd,,TRK472989
ORD_00755,755,56,CUST_0056,2023-05-10,2023-04-19T13:20:00.000Z,PROD_179,132,5,1,326.96,249.52,857.83,453.12,20.04,40.02,22.32,pending,SHIPPED,paypal,5378 Main St,Special delivery instructions,
ORD_00756,756,255,CUST_0255,2023-12-01,2023-11-24T12:28:00.000Z,PROD_154,44,1,4,326.46,397.74,1032.34,174.41,9.08,10.12,0.00,processing,pending,cash,9843 Main St,Special delivery instructions,
ORD_00757,757,353,CUST_0353,8/7/2023,2023-01-13T10:35:00.000Z,PROD_189,190,10,5,246.51,305.95,73.39,225.31,16.97,11.17,0.00,,CANCELLED,debit_card,7480 Main St,,TRK938775
ORD_00758,758,445,CUST_0445,2023-07-20,,PROD_105,156,5,2,45.35,358.20,549.83,498.06,21.81,30.26,0.00,SHIPPED,SHIPPED,bank_transfer,4313 Oak Ave,,TRK437399
ORD_00759,759,319,CUST_0319,5/5/2023,2023-12-25T12:30:00.000Z,PROD_097,130,4,4,51.87,262.19,88.46,107.24,0.00,14.19,0.00,CANCELLED,CANCELLED,bank_transfer,8063 Main St,Special delivery instructions,TRK367852
ORD_00760,760,214,CUST_0214,6/8/2023,2023-12-22T16:10:00.000Z,PROD_100,38,1,2,42.65,29.62,593.91,321.56,16.59,36.55,0.00,pending,returned,cash,1977 Oak Ave,,
ORD_00761,761,271,CUST_0271,,2023-07-21T03:45:00.000Z,PROD_128,20,6,5,46.05,400.39,366.50,530.76,17.21,3.17,7.46,delivered,,bank_transfer,3319 Oak Ave,,TRK745113
ORD_00762,762,82,CUST_0082,2023-07-21,2023-07-03T07:10:00.000Z,PROD_070,184,4,5,455.01,82.77,1004.63,796.94,15.22,16.86,0.00,CANCELLED,processing,debit_card,5369 Oak Ave,,TRK183738
ORD_00763,763,29,CUST_0029,10/20/2023,2023-11-27T08:58:00.000Z,PROD_137,125,9,1,335.51,244.57,396.55,51.64,11.39,35.21,0.00,returned,CANCELLED,credit_card,9751 Pine Rd,,TRK694915
ORD_00764,764,390,CUST_0390,10/13/2023,2023-03-22T13:08:00.000Z,PROD_112,83,1,2,327.87,412.12,746.22,712.10,24.65,46.09,0.00,delivered,SHIPPED,paypal,1811 Oak Ave,,TRK756856
ORD_00765,765,315,CUST_0315,2023-05-12,2023-09-19T13:27:00.000Z,PROD_043,29,3,1,434.30,46.53,510.10,718.88,7.50,50.17,0.00,SHIPPED,,credit_card,6161 Oak Ave,,
ORD_00766,766,142,CUST_0142,12/6/2023,,PROD_120,15,3,4,232.77,263.45,922.19,112.52,22.32,9.59,24.45,processing,,debit_card,9566 Main St,,TRK946671
ORD_00767,767,179,CUST_0179,2023-07-10,2023-04-13T20:17:00.000Z,PROD_186,120,5,2,113.65,164.19,798.18,695.94,0.00,50.20,8.02,,delivered,paypal,6824 Oak Ave,,TRK468936
ORD_00768,768,146,CUST_0146,2023-02-03,2023-11-13T03:56:00.000Z,PROD_145,156,4,1,235.77,135.94,1034.57,504.38,0.00,14.24,40.20,pending,SHIPPED,credit_card,8623 Main St,Special delivery instructions,TRK247394
ORD_00769,769,413,CUST_0413,1/12/2023,2023-05-10T17:04:00.000Z,PROD_179,77,7,3,199.00,17.18,918.37,317.49,0.00,21.35,9.01,SHIPPED,,debit_card,8613 Oak Ave,,TRK293945
ORD_00770,770,12,CUST_0012,2023-09-24,,PROD_141,160,8,1,449.28,211.88,228.29,522.14,23.98,7.40,0.00,processing,,bank_transfer,4104 Oak Ave,Special delivery instructions,
ORD_00771,771,196,CUST_0196,2023-01-10,,PROD_170,25,10,2,192.45,346.92,938.32,746.91,0.00,36.77,0.00,delivered,CANCELLED,credit_card,8940 Oak Ave,,
ORD_00772,772,238,CUST_0238,2023-12-12,2023-08-20T01:43:00.000Z,PROD_135,3,7,3,467.10,220.89,573.46,178.46,9.85,49.28,20.29,processing,delivered,debit_card,9828 Pine Rd,,TRK461556
ORD_00773,773,198,CUST_0198,,2023-07-10T03:50:00.000Z,PROD_127,158,5,1,405.67,116.55,921.15,519.37,0.00,37.10,30.95,,returned,debit_card,2083 Oak Ave,,
ORD_00774,774,92,CUST_0092,12/8/2023,2023-05-09T04:53:00.000Z,PROD_048,171,9,1,31.72,38.58,898.44,820.70,5.96,31.36,10.06,delivered,returned,debit_card,3392 Pine Rd,Special delivery instructions,TRK262641
ORD_00775,775,8,CUST_0008,11/17/2023,2023-09-19T22:43:00.000Z,PROD_164,188,6,5,490.18,149.80,925.16,380.37,9.08,24.78,0.00,processing,processing,paypal,2618 Pine Rd,,
ORD_00776,776,423,CUST_0423,2023-12-17,2023-11-20T17:02:00.000Z,PROD_082,133,6,5,350.85,175.95,848.68,618.77,21.21,49.40,0.00,pending,returned,paypal,7596 Pine Rd,,TRK978863
